Dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2018-02-13,-1.4666841,-1.5174956,-0.7245033,0.9847701,0.2878086,0.9296615,-0.2223922,0.9702647,-0.8880869,-0.9743482,-0.6808287,-0.11029732,-1.2801703,-0.39086455,-0.59789395,-0.22602549,-0.07417239,-0.8632473,-1.3583704,-0.37442,-0.89506376,-1.0758057,0.8472092,0.7428696,-0.6415496,1.6020665,-1.067384,0.15072231,0.08205168,-0.6603776,0.50028193,-0.99974805,-0.37988812,0.286147,-0.89146763,0.64837074,0.5624866,-0.05508499,0.6947237,0.6347304,1.6041346,0.250607,-0.90705186,-1.0940709,-0.35212296,-1.8756691,-1.3213844,-1.3330915,-0.29126042,0.088692784,-0.11593742,-0.20974189,0.12722951,-1.5512953,0.2816764,1.0998347,1.8687947,1.4864569,1.7532866,0.34171003,0.73429453,0.4277203,-1.4221994,0.18427394,1.092284,0.86548555,-0.1932964,-0.051485073,-0.21367833,-0.37708718,0.2481015,0.22867496,0.5453713,-0.02479618,0.3355077,0.47153968,0.20062838,-0.5609899,-1.6031997,0.84617937,-0.38188374,0.16911514,0.359024,-0.6121855,0.10911553,0.14618991,0.0024541384,-0.09753026,0.1843433,0.35497883,0.17403907,0.026004078,0.3813652,-0.72155577,0.06967133,0.78502285,0.19635066,0.45550966,0.9646338,-0.30670696,-0.89218706,-0.16219257,-0.15907496,-0.24955964,-0.99942845,0.5539635,-0.05316144,0.007832148,0.24320886,0.14480214,0.028733216,0.95169866,0.01788885,-0.40776226,-0.037916407,1.1449034,0.20613295,0.08130011,0.19262953,1.3547945,-0.12558559,0.25561804,0.46566617,0.48336136,0.20487353,0.20330325,0.36175793,0.24593109
2018-02-14,-1.4858129,-1.5394509,-0.7407817,0.9946008,0.29189977,0.9498335,-0.23055433,0.97127545,-0.89226496,-1.0033746,-0.68368953,-0.110010095,-1.3102643,-0.37410313,-0.6228706,-0.23055491,-0.056831695,-0.85921854,-1.3900654,-0.36750865,-0.91157436,-1.0749929,0.8653345,0.75933456,-0.64523315,1.6118443,-1.0772426,0.12605369,0.086050354,-0.67192173,0.4766491,-1.022296,-0.3748279,0.29066533,-0.8992951,0.65472656,0.56997776,-0.070622616,0.70955026,0.6579909,1.6344098,0.24076146,-0.91035163,-1.1140791,-0.362981,-1.8877779,-1.3458148,-1.3526267,-0.28169963,0.08976592,-0.13194612,-0.21655387,0.13513283,-1.5720255,0.2841232,1.1143655,1.9018494,1.5080566,1.7720802,0.37018338,0.73720986,0.43146342,-1.4419582,0.20777538,1.122508,0.8647375,-0.17297354,-0.060677353,-0.21150097,-0.3813163,0.25024688,0.22457732,0.56809324,-0.041399214,0.3236122,0.47278246,0.20364627,-0.59211487,-1.6172091,0.8748741,-0.40004334,0.17296232,0.36026433,-0.61173755,0.1234978,0.1607888,-0.008181902,-0.1153155,0.1910451,0.37745818,0.18054327,0.022491705,0.39441,-0.7306684,0.06769438,0.7866337,0.18626407,0.44361687,0.96512735,-0.31357586,-0.91580725,-0.18591166,-0.15863886,-0.24000514,-1.0095427,0.5588528,-0.04119084,0.009118423,0.24409035,0.1507073,0.034658767,0.95985955,0.023087233,-0.41801858,-0.028845001,1.1689947,0.19520861,0.08048992,0.18808691,1.3830943,-0.11565673,0.26266247,0.47795734,0.49294367,0.20177317,0.21557063,0.378257,0.23424737
2018-02-15,-1.4835682,-1.5169015,-0.7210362,0.98761046,0.2929867,0.9258082,-0.21414748,0.9698228,-0.8791602,-0.9914254,-0.6782582,-0.08763626,-1.295392,-0.36478242,-0.64632314,-0.22150043,-0.051700484,-0.8731414,-1.395879,-0.373264,-0.89376605,-1.070447,0.84554076,0.7423023,-0.64038366,1.5824556,-1.072991,0.12084965,0.09059365,-0.6880111,0.45920056,-1.0105711,-0.37424386,0.2822034,-0.86465263,0.6249039,0.5680587,-0.10786681,0.7254982,0.67883897,1.6521394,0.20653725,-0.89830816,-1.0814495,-0.36860633,-1.8688443,-1.3245999,-1.3293183,-0.2689262,0.07187838,-0.12055453,-0.2010287,0.1499899,-1.553818,0.26487595,1.1264402,1.8653486,1.491261,1.7481986,0.36338615,0.72075075,0.428724,-1.4077597,0.23123087,1.0973241,0.8626286,-0.15685943,-0.047273412,-0.20812888,-0.3598718,0.211243,0.21385685,0.54872525,-0.027393024,0.315558,0.48718986,0.1816274,-0.58536994,-1.6058624,0.8627114,-0.4138188,0.16293314,0.3797406,-0.60505676,0.11653897,0.18703836,-0.037539516,-0.10440096,0.18266791,0.3942253,0.17140497,0.034044676,0.399571,-0.7213093,0.07934217,0.77533495,0.17446089,0.4535193,0.95976526,-0.3201354,-0.92878026,-0.18836707,-0.16542444,-0.22863996,-1.0079393,0.55393475,-0.049533222,0.0152015295,0.23155925,0.16202885,0.046025604,0.9522178,0.012043209,-0.40054792,-0.04185349,1.1457082,0.16975626,0.09307654,0.1918038,1.3682702,-0.13096058,0.28109577,0.456671,0.50291,0.20035097,0.22264484,0.363254,0.24385484
2018-02-16,-1.5063593,-1.5348636,-0.74389017,0.9769419,0.31563178,0.9543016,-0.21452612,0.97896874,-0.87476206,-1.0075173,-0.6780015,-0.090815514,-1.3108063,-0.34886867,-0.6400033,-0.23416358,-0.0374765,-0.87209576,-1.3958251,-0.37081861,-0.90185606,-1.0767853,0.87855935,0.74763584,-0.63740635,1.6002715,-1.0653193,0.09697811,0.08300085,-0.6872325,0.4505434,-1.0383699,-0.36738592,0.2805034,-0.8628439,0.62435955,0.5659858,-0.09092787,0.73444015,0.6748637,1.6668879,0.20507544,-0.90881795,-1.1049545,-0.3740935,-1.8857415,-1.3398473,-1.3408425,-0.2763852,0.08063272,-0.124321595,-0.2089386,0.1505697,-1.5696458,0.25463337,1.1510253,1.8981403,1.5142014,1.7717112,0.38359633,0.7404999,0.41737053,-1.4428562,0.21724255,1.1306764,0.85407484,-0.15813126,-0.075466484,-0.21667583,-0.3700646,0.22594953,0.21435584,0.5699489,-0.04485882,0.3170937,0.479476,0.2066485,-0.6065022,-1.630122,0.8720957,-0.40266937,0.17572099,0.36414438,-0.59110093,0.11959291,0.18566078,-0.028885683,-0.12778857,0.18931936,0.38505292,0.1792459,0.015023308,0.39584702,-0.733125,0.071494564,0.7741406,0.17838949,0.4548055,0.9559039,-0.3158349,-0.93085945,-0.19713087,-0.16412789,-0.23317923,-1.0137013,0.5526213,-0.04706656,0.00580383,0.24195218,0.1564979,0.03630412,0.95846343,0.010297693,-0.41297853,-0.024681738,1.1517429,0.17076342,0.11968865,0.18256263,1.381936,-0.11095855,0.28027165,0.4755721,0.5067669,0.2152637,0.21917728,0.38040954,0.23868966
2018-02-20,-1.5162313,-1.5393304,-0.7481704,0.97784114,0.32580203,0.96569824,-0.21191695,0.9786715,-0.88990617,-1.0094192,-0.68933284,-0.085975274,-1.3224745,-0.33711225,-0.63732815,-0.23097184,-0.039245166,-0.8715097,-1.3976098,-0.36888134,-0.89176667,-1.084626,0.88068,0.7344445,-0.6440994,1.6089766,-1.0740596,0.09613691,0.078869134,-0.69286025,0.43520415,-1.0391471,-0.37033838,0.28533491,-0.8639224,0.63714266,0.5832366,-0.09800714,0.73099244,0.6890213,1.6724439,0.20775911,-0.90271676,-1.0968288,-0.36106858,-1.8762228,-1.3508483,-1.3605895,-0.27369225,0.06609471,-0.106606275,-0.2089123,0.1538671,-1.5619704,0.25029308,1.1657933,1.8939431,1.5276322,1.7735691,0.36955503,0.7319511,0.433021,-1.4390932,0.2257914,1.1437942,0.8510957,-0.16446038,-0.07582749,-0.22615519,-0.37251446,0.22608383,0.2145026,0.5833087,-0.0412202,0.31493506,0.47758222,0.20995206,-0.60735965,-1.6353172,0.8916695,-0.39582852,0.1774509,0.38547993,-0.599566,0.12223178,0.1866802,-0.037209414,-0.12721208,0.1806281,0.37978908,0.17662397,0.017236874,0.39149252,-0.73854625,0.06845477,0.76834023,0.1795755,0.4671075,0.95420384,-0.309865,-0.9412099,-0.19261375,-0.17370382,-0.23222002,-1.0143154,0.5479288,-0.03998577,-0.009797658,0.23902509,0.15704091,0.03761927,0.9701398,0.015371578,-0.4215958,-0.024799984,1.1459377,0.16083083,0.12497242,0.17527476,1.3762087,-0.11445069,0.29090294,0.46972528,0.511135,0.21833704,0.22659461,0.3755613,0.2404123
2018-02-21,-1.5202184,-1.5438645,-0.7302414,0.98312557,0.33566168,0.96320707,-0.21785364,0.9883617,-0.8980168,-1.0201901,-0.688743,-0.08677955,-1.3107913,-0.34053373,-0.6421991,-0.24335802,-0.03163317,-0.8658425,-1.4046274,-0.3677622,-0.88516665,-1.082861,0.8804558,0.74314713,-0.64901036,1.6015229,-1.071591,0.09210815,0.08842909,-0.703323,0.41509107,-1.0474327,-0.36688036,0.27705377,-0.85366565,0.63242966,0.5808661,-0.11166543,0.76046854,0.706779,1.6929529,0.18586409,-0.90098524,-1.0764732,-0.35956973,-1.8498433,-1.3434469,-1.3788725,-0.26149607,0.052354295,-0.115897864,-0.19762526,0.15167847,-1.5618675,0.2393478,1.1940897,1.8900506,1.5087245,1.7767379,0.3787118,0.7161609,0.43819532,-1.4193033,0.24676356,1.1604819,0.8502886,-0.1495547,-0.07884256,-0.220693,-0.37543696,0.20552579,0.21001138,0.59096634,-0.035901748,0.32378554,0.46468115,0.21149264,-0.6227811,-1.6395856,0.8996082,-0.4036895,0.18317892,0.38379827,-0.60612315,0.13604444,0.19474562,-0.04238177,-0.11239446,0.16392058,0.38786834,0.15669891,0.031117149,0.38692844,-0.7547351,0.06762202,0.7640603,0.16784564,0.48260874,0.9396748,-0.31638658,-0.9605175,-0.18915227,-0.16948237,-0.24038532,-1.01565,0.54867107,-0.055195086,-0.0031230636,0.24631132,0.14504847,0.05373461,0.9827584,-0.010732686,-0.42190236,-0.034799755,1.138828,0.13589698,0.12550682,0.17084189,1.3774005,-0.1199832,0.2935632,0.4690795,0.5299076,0.23007499,0.24183634,0.3673907,0.22603199
2018-02-22,-1.519804,-1.5509098,-0.7345278,0.99987006,0.33677736,0.97694373,-0.21610585,0.9948956,-0.8938359,-1.0375464,-0.6964139,-0.0939163,-1.3234255,-0.33743647,-0.6367903,-0.25540218,-0.030382682,-0.87379223,-1.4067217,-0.36595988,-0.8894129,-1.0900953,0.89330375,0.7406937,-0.63261896,1.6122601,-1.073492,0.068846494,0.08972919,-0.7031858,0.42446142,-1.0556157,-0.3731261,0.2892558,-0.85562694,0.63118947,0.5860421,-0.112963475,0.7640693,0.7014719,1.6982067,0.18827376,-0.9062214,-1.079091,-0.35622618,-1.8614961,-1.349174,-1.3933481,-0.25363675,0.049329035,-0.12031868,-0.21290237,0.14043002,-1.5733923,0.23833011,1.2040135,1.8982852,1.5148051,1.7699918,0.3925605,0.73097867,0.4349718,-1.4217219,0.25242645,1.1727126,0.8493458,-0.14635548,-0.073362105,-0.21794772,-0.38350117,0.20240277,0.21512093,0.5911164,-0.041068386,0.33304706,0.45223162,0.2224281,-0.6356488,-1.6363131,0.90321445,-0.4026181,0.19180878,0.3839043,-0.60924447,0.13895184,0.1864575,-0.0420759,-0.11882268,0.16390112,0.39184898,0.1720652,0.0154353455,0.3916818,-0.77008224,0.052769564,0.76314545,0.17781526,0.4873054,0.94457006,-0.31315932,-0.9604405,-0.1852142,-0.15735272,-0.22726037,-1.0166593,0.5428796,-0.05648356,-0.013767566,0.24048768,0.148353,0.0567124,0.99639904,-0.00011929404,-0.42235866,-0.03265214,1.1487261,0.14401422,0.115307994,0.1683056,1.3937485,-0.121867225,0.29675382,0.47798526,0.5286423,0.22795428,0.23505215,0.36807823,0.21294567
2018-02-23,-1.5220749,-1.5453275,-0.75871813,1.0073447,0.33595407,0.9874602,-0.21428564,1.0044011,-0.91280234,-1.0530864,-0.69091165,-0.099385396,-1.3293252,-0.33847022,-0.643327,-0.25473458,-0.019556412,-0.86452085,-1.4160335,-0.36857063,-0.90148056,-1.089145,0.9071678,0.7451018,-0.6419667,1.6175468,-1.0971785,0.06191475,0.08934711,-0.68762016,0.42128706,-1.0509007,-0.3807335,0.29916066,-0.85915214,0.6357236,0.59567523,-0.11711769,0.7748933,0.72248054,1.7141438,0.19607124,-0.9106908,-1.0958793,-0.3429827,-1.8707027,-1.3646038,-1.4097079,-0.25777948,0.049377337,-0.12276801,-0.20834461,0.12543575,-1.5838869,0.2541867,1.207297,1.908129,1.5227675,1.7757511,0.4100544,0.7316803,0.4371397,-1.4390548,0.2489417,1.1821437,0.84978116,-0.15252078,-0.08021868,-0.23292439,-0.38462824,0.19995415,0.23396212,0.60595727,-0.064770736,0.3391169,0.43787983,0.22396478,-0.64219916,-1.6482499,0.92318684,-0.40779132,0.18115091,0.38036126,-0.60757744,0.13453591,0.20299605,-0.05179303,-0.101868115,0.16567059,0.39829445,0.18371044,0.01894102,0.3893871,-0.77400553,0.038611013,0.76861656,0.16581862,0.4908808,0.94943964,-0.30341622,-0.96057355,-0.19962123,-0.15930998,-0.21101186,-1.0176524,0.54933316,-0.053488046,-0.008213654,0.24750271,0.14940055,0.05349493,1.0043286,-0.0048598736,-0.42914063,-0.02343689,1.1663241,0.14046451,0.09824436,0.17121312,1.3864789,-0.11363275,0.30024865,0.47086075,0.53318137,0.2423227,0.23026624,0.3816797,0.19766963
2018-02-26,-1.5259728,-1.5401888,-0.7687117,1.0152065,0.32048252,0.9866868,-0.21871763,1.0127792,-0.92479664,-1.0627605,-0.6886197,-0.106521696,-1.3184171,-0.35689974,-0.65393615,-0.2561624,-0.011498345,-0.86552596,-1.433921,-0.36700898,-0.91726255,-1.0925808,0.91248775,0.7649142,-0.6478966,1.6133893,-1.1118468,0.05689753,0.103232585,-0.6848686,0.4091887,-1.0722212,-0.38294023,0.27506745,-0.8425232,0.6516336,0.5932215,-0.1391109,0.77874917,0.74272484,1.7289188,0.18431196,-0.8957119,-1.1114225,-0.34068593,-1.8985951,-1.3599029,-1.4277425,-0.26256183,0.045549113,-0.12960249,-0.19662358,0.1318142,-1.5819548,0.25884575,1.1996565,1.9225086,1.5218898,1.7827551,0.4248842,0.73511493,0.42733973,-1.4644889,0.23930573,1.190846,0.86669475,-0.14759469,-0.0945654,-0.24632482,-0.3784662,0.21131238,0.24086732,0.62012315,-0.06627998,0.34715593,0.42768624,0.22474027,-0.6428654,-1.6546233,0.91860896,-0.4103357,0.17812708,0.37060505,-0.6021865,0.13763598,0.21173736,-0.048343625,-0.0888601,0.16530746,0.40205112,0.18147647,0.04086949,0.4039887,-0.76777714,0.043576628,0.78736496,0.17547774,0.46998176,0.9682597,-0.3210534,-0.9438361,-0.22319314,-0.16438296,-0.20301723,-1.018163,0.55000305,-0.06154558,0.032669663,0.24159446,0.16158235,0.0498661,1.0034132,-0.03087159,-0.42035413,-0.02681595,1.1813059,0.13857925,0.09018791,0.1685248,1.3994831,-0.11972924,0.28101137,0.4792819,0.5486977,0.24309875,0.24579805,0.37191203,0.20209312
2018-02-27,-1.5319849,-1.5490522,-0.78884685,1.0099449,0.3312483,0.9860812,-0.21382686,1.011144,-0.9195162,-1.082199,-0.6919049,-0.11934334,-1.3237505,-0.3517993,-0.6388191,-0.26935154,0.0022532865,-0.857247,-1.4439683,-0.36864418,-0.9190918,-1.0943409,0.92606604,0.7828111,-0.64548874,1.6212018,-1.1027834,0.048968337,0.100772075,-0.6729306,0.42648762,-1.074892,-0.37711388,0.28450695,-0.8355391,0.6657942,0.59156907,-0.1289239,0.7714561,0.7386154,1.738935,0.19503829,-0.9059578,-1.1216671,-0.34325343,-1.9166601,-1.3610291,-1.4300553,-0.27743554,0.050963737,-0.12388496,-0.21418715,0.111685514,-1.5963554,0.27924967,1.1784643,1.9410642,1.533679,1.7945102,0.42980304,0.7556921,0.40853098,-1.4871845,0.23374444,1.1988734,0.87249887,-0.1616559,-0.10312859,-0.2475085,-0.3808439,0.21866953,0.2515122,0.6248863,-0.083225146,0.35113508,0.42329872,0.2311401,-0.65655243,-1.6666332,0.9172727,-0.40255278,0.17511484,0.3638655,-0.59117544,0.13921155,0.20185918,-0.032487575,-0.10318416,0.16985251,0.40286362,0.20465563,0.027270632,0.41519347,-0.76933193,0.031271227,0.79175085,0.16893205,0.46606195,0.9632586,-0.31375003,-0.9321537,-0.22941175,-0.15547268,-0.20160551,-1.0407699,0.5569426,-0.062431343,0.025885522,0.25730163,0.15880285,0.057057735,1.0087719,-0.020943126,-0.42625576,-0.026936159,1.196614,0.15076002,0.08784288,0.1709559,1.4147859,-0.10788793,0.2735613,0.4786224,0.5433626,0.23535702,0.23711106,0.37796825,0.18662906
2018-02-28,-1.5560935,-1.5813508,-0.81914926,1.0163894,0.35619396,1.013041,-0.21026483,1.0054679,-0.9170332,-1.0995492,-0.69367087,-0.12858532,-1.3511695,-0.34616098,-0.6227393,-0.27457067,0.007658154,-0.8532082,-1.4569349,-0.3524468,-0.91658914,-1.10781,0.95563793,0.7993251,-0.6497313,1.6534178,-1.0989887,0.028937137,0.09244609,-0.67517173,0.44795546,-1.078334,-0.37551087,0.31019983,-0.8550575,0.6750426,0.59894145,-0.110994406,0.74768144,0.7242993,1.7548243,0.21331984,-0.9357653,-1.1589229,-0.33773333,-1.9483907,-1.3924658,-1.4482818,-0.2995029,0.06535424,-0.12677987,-0.24820036,0.104154326,-1.6305825,0.28200796,1.187034,1.9704685,1.5660048,1.8441459,0.44569427,0.7842528,0.40824205,-1.5180893,0.21013883,1.2184894,0.87771463,-0.17397556,-0.12478174,-0.2519576,-0.38810173,0.252015,0.26923683,0.64490527,-0.090612926,0.36683315,0.41933486,0.26169175,-0.67828035,-1.6900117,0.9318499,-0.39829552,0.18891497,0.3522921,-0.5918431,0.15814298,0.18938407,-0.005111322,-0.14047642,0.17674276,0.40281266,0.22721641,-0.010121839,0.4094754,-0.7867248,0.011329697,0.78934264,0.16388293,0.4787033,0.9578873,-0.30873498,-0.93518925,-0.21632579,-0.13608998,-0.19584176,-1.0521927,0.5434272,-0.05015246,0.009091547,0.2903042,0.15321143,0.035377342,1.0087459,0.0055576283,-0.4532572,-0.0009686565,1.2210778,0.16546044,0.084982336,0.14958099,1.4328341,-0.09085077,0.27431667,0.49128556,0.5438379,0.23661044,0.22102875,0.3934766,0.17376128
2018-03-01,-1.5582346,-1.5927076,-0.81874734,1.0199869,0.3462846,1.011791,-0.21300167,1.0064541,-0.9301112,-1.0842085,-0.7089989,-0.1327676,-1.3528233,-0.33964807,-0.62126946,-0.2561729,-0.0050832406,-0.8633152,-1.444447,-0.34388134,-0.915748,-1.1071438,0.94207096,0.79713374,-0.6532506,1.6662498,-1.1046015,0.04987324,0.09353228,-0.69687235,0.43497112,-1.0848184,-0.37593937,0.3300538,-0.8528575,0.689489,0.61476433,-0.111334145,0.7418311,0.7237705,1.7339264,0.21471892,-0.93089646,-1.1616981,-0.33461207,-1.9524436,-1.3947589,-1.4480629,-0.29116982,0.061511766,-0.12559335,-0.24195251,0.103567824,-1.621566,0.279047,1.191586,1.9761482,1.5761919,1.8453896,0.45078373,0.7705928,0.41796225,-1.5215226,0.21857631,1.2260826,0.8745333,-0.17244035,-0.12158556,-0.2569164,-0.39309168,0.25349325,0.2654189,0.6492956,-0.09161767,0.3624604,0.42305124,0.257715,-0.6839624,-1.6977775,0.94588304,-0.39684582,0.18854874,0.35382688,-0.6178509,0.1596864,0.19655845,-0.023322891,-0.12873681,0.16922419,0.38745922,0.20782809,-0.015474624,0.39820927,-0.7915721,0.014151199,0.7988087,0.16273087,0.48168665,0.9671823,-0.30386648,-0.936129,-0.222063,-0.13800962,-0.19047445,-1.0422103,0.5513276,-0.052822508,0.010615785,0.2849185,0.15413436,0.031501774,1.0140566,0.020544372,-0.44707018,0.0029580877,1.2230055,0.16732839,0.09651757,0.14690642,1.4581485,-0.09963199,0.25889647,0.5081134,0.5483745,0.23017761,0.21614036,0.3968833,0.17417446
2018-03-02,-1.5470021,-1.5902033,-0.8054837,1.0134901,0.33875954,1.0029975,-0.21682304,1.0092217,-0.93108004,-1.0797291,-0.7083763,-0.13917756,-1.3403182,-0.34492368,-0.62204885,-0.25577053,-0.00965252,-0.85745585,-1.4345492,-0.3445778,-0.91329575,-1.0958967,0.9340842,0.795977,-0.6492451,1.6533494,-1.0967376,0.061544582,0.08875882,-0.68888247,0.42896882,-1.0762398,-0.37037554,0.3221774,-0.8536488,0.69003654,0.6087041,-0.11814746,0.73849654,0.7119335,1.7249544,0.21110426,-0.9276246,-1.1485764,-0.3475995,-1.9423432,-1.3832122,-1.4378318,-0.2858556,0.06387905,-0.14508913,-0.23659113,0.09432282,-1.6136658,0.28067735,1.1885219,1.9685979,1.5640215,1.8441105,0.452816,0.7651824,0.41469425,-1.5225426,0.22246724,1.2206264,0.86760604,-0.16446877,-0.121086225,-0.24084607,-0.38097867,0.247691,0.25958943,0.63806933,-0.082125664,0.35948366,0.41946018,0.25274855,-0.68254024,-1.7006732,0.9402549,-0.3856365,0.18908384,0.35636342,-0.60946435,0.15677589,0.19537522,-0.027409542,-0.124343045,0.16919997,0.3988086,0.20168537,-0.01006625,0.39915508,-0.7851033,0.02374088,0.7895201,0.16224301,0.47489107,0.96404254,-0.30942637,-0.94306386,-0.22358596,-0.13478899,-0.20305698,-1.0499203,0.5556779,-0.0556977,0.013189502,0.288095,0.14383775,0.030207716,1.0244293,0.026350085,-0.43864265,-0.0039831987,1.2148104,0.16130129,0.09242508,0.15127712,1.4562323,-0.09613186,0.25260746,0.504948,0.5494068,0.22601727,0.22366476,0.3919822,0.1849603
2018-03-05,-1.5434825,-1.6027366,-0.81260836,1.0180092,0.3550502,1.0321797,-0.22027163,1.012019,-0.92613053,-1.1003618,-0.69899774,-0.15154189,-1.3518641,-0.34195518,-0.6225312,-0.2596381,0.0062117698,-0.8511132,-1.4466708,-0.33691204,-0.915342,-1.080616,0.95225966,0.8181708,-0.6490292,1.6582006,-1.0923445,0.04742087,0.083910584,-0.68610936,0.4276877,-1.0757567,-0.36161545,0.329151,-0.85797316,0.6969595,0.62038016,-0.107783824,0.7375564,0.70526123,1.7225056,0.21809833,-0.9288489,-1.1688555,-0.34855682,-1.9671137,-1.4029244,-1.445344,-0.29546365,0.08107012,-0.1625469,-0.25569314,0.09092853,-1.6326089,0.27898705,1.1961775,1.9978547,1.5703061,1.8779025,0.47812086,0.77753913,0.40718216,-1.5387192,0.20892078,1.2395477,0.86558616,-0.16585973,-0.1451858,-0.22644237,-0.380872,0.25709462,0.2555918,0.6424933,-0.09301059,0.3619154,0.41046187,0.26743966,-0.70534545,-1.7150118,0.93350416,-0.3815898,0.19960405,0.35088223,-0.59438646,0.16630965,0.18708442,-0.017043281,-0.14433576,0.17181459,0.4041264,0.21224095,-0.016931357,0.39610797,-0.7949276,0.012277394,0.7816652,0.15488335,0.4708604,0.9542911,-0.312106,-0.9573805,-0.22724646,-0.124772295,-0.20964225,-1.0645211,0.54223645,-0.05132424,0.007575456,0.29881194,0.1330595,0.021254636,1.0212234,0.02825229,-0.44384882,0.005613776,1.2253752,0.16898386,0.08170132,0.14785151,1.4548539,-0.085374415,0.2495317,0.5245374,0.54394907,0.24067116,0.21652888,0.4113003,0.17435005
2018-03-06,-1.5435078,-1.602266,-0.83295065,1.0233011,0.359922,1.0572803,-0.22724563,1.0133326,-0.9196748,-1.1063259,-0.6915015,-0.15583424,-1.3652943,-0.33538994,-0.6185886,-0.2619895,0.009601332,-0.84141564,-1.4434936,-0.32626706,-0.9226376,-1.0749876,0.9751514,0.82603323,-0.65161985,1.6636626,-1.0963372,0.035356265,0.07711446,-0.67693746,0.43104517,-1.0716497,-0.35805076,0.34041044,-0.8629401,0.6942681,0.62631273,-0.09086524,0.72963893,0.694294,1.7183652,0.23352598,-0.9404108,-1.1846825,-0.34587967,-1.9835603,-1.4223433,-1.4586799,-0.30806217,0.1016266,-0.18228634,-0.27145875,0.077410415,-1.6416636,0.27709693,1.1966608,2.0129666,1.5847018,1.9005053,0.4924749,0.80153203,0.39863774,-1.5574418,0.1888789,1.2522011,0.8724469,-0.16584578,-0.16553818,-0.22370222,-0.3809306,0.2729606,0.25497684,0.647449,-0.11328696,0.3745376,0.4079993,0.28343168,-0.7263684,-1.7174472,0.93313533,-0.37193236,0.20885558,0.33829227,-0.5797745,0.17338063,0.17333725,-0.007747095,-0.1736939,0.17214438,0.40551555,0.21952227,-0.03325287,0.38927972,-0.7988475,-0.0025903783,0.7749908,0.1503299,0.47811323,0.9489461,-0.29672438,-0.9669659,-0.22221869,-0.12277085,-0.21112144,-1.0780215,0.5382465,-0.038007103,-0.0026389007,0.3075826,0.11716643,0.0050755576,1.0150447,0.04843791,-0.45010513,0.024459422,1.2258148,0.18618298,0.09648164,0.1424554,1.4533167,-0.06777047,0.24255264,0.5351497,0.5396713,0.24605921,0.19952326,0.4299569,0.17028765
2018-03-07,-1.5432676,-1.5875025,-0.8507862,1.0167955,0.34798867,1.0567682,-0.23005143,1.0103986,-0.913923,-1.1052012,-0.6854999,-0.15319681,-1.3661768,-0.32944685,-0.6173066,-0.26008534,0.010265664,-0.8301476,-1.4383934,-0.32770932,-0.9226513,-1.0671993,0.97885525,0.82689106,-0.6545505,1.6536837,-1.0930796,0.036124807,0.067508474,-0.66047585,0.43097743,-1.0621662,-0.35333428,0.34062058,-0.8634818,0.6870123,0.61630124,-0.08748536,0.7216008,0.68005997,1.7133818,0.23976547,-0.93729806,-1.1883018,-0.35247207,-1.979829,-1.4175792,-1.453646,-0.31790853,0.11524372,-0.19946882,-0.27595484,0.07143178,-1.6449497,0.2743855,1.1953003,2.0084925,1.584868,1.9067242,0.49448448,0.8170589,0.39584196,-1.5602949,0.18044487,1.2474347,0.87048304,-0.16251668,-0.17126769,-0.22271734,-0.37821347,0.27175716,0.25912705,0.6440102,-0.12189607,0.3731213,0.4095144,0.292876,-0.733096,-1.7205573,0.93038434,-0.3629281,0.20927066,0.33589652,-0.5651285,0.1733067,0.1610753,-0.008208284,-0.1829214,0.1794979,0.41006202,0.22297129,-0.034753364,0.3830105,-0.797419,-0.0058884565,0.7580359,0.14666295,0.47848895,0.94188285,-0.281588,-0.9600421,-0.20858735,-0.1208211,-0.20888719,-1.0725517,0.5394548,-0.03225683,-0.004177186,0.3096992,0.117468335,-0.010733302,1.0059816,0.05652681,-0.45799142,0.029244618,1.225714,0.1956593,0.10201305,0.14534748,1.4502311,-0.062495224,0.24026069,0.5297232,0.5397841,0.2571315,0.19231933,0.4341922,0.17297456
